filing_date,transaction_date,insider_name,title,code,shares,price,value,shares_after,accession
2026-06-09,2026-06-05,Cao Min,VP,P,54.0,76.01,4104.54,6608.0,0001046179-26-000336
2026-06-09,2026-06-05,Chin Yung-Pei,EVP and Co-COO,P,71.0,76.01,5396.71,8294.0,0001046179-26-000335
2026-06-09,2026-06-08,Chuang Tzu-Sou,VP,G,500000.0,0.0,,1995165.0,0001046179-26-000341
2026-06-16,2026-06-15,Yuan Lipen,VP,P,1000.0,75.26,75260.0,4000.0,0001046179-26-000369
2026-06-23,2026-06-22,Yuan Lipen,VP,P,1000.0,79.19,79190.0,5000.0,0001046179-26-000371
2026-06-24,2026-06-24,Chuang Tzu-Sou,VP,G,500000.0,0.0,,1495165.0,0001046179-26-000375
2026-06-30,2026-06-30,Tien Bor-Zen,VP,P,1000.0,75.7,75700.0,1000.0,0001046179-26-000379
2026-07-06,2026-07-03,Chang Tzonz-Sheng,SVP,G,173000.0,0.0,,173000.0,0001046179-26-000383
2026-07-09,2026-07-07,Wang Ying-Lang,SVP,P,53.0,76.62,4060.86,6390.0,0001046179-26-000445
2026-07-09,2026-07-07,Jang Syun-Ming,VP,P,47.0,76.62,3601.1400000000003,5843.0,0001046179-26-000444
2026-07-09,2026-07-07,Wu Shien-Yang,SVP,P,54.0,76.62,4137.4800000000005,6748.0,0001046179-26-000443
2026-07-09,2026-07-07,Ku Yao-Ching,VP,P,46.0,76.62,3524.5200000000004,94.0,0001046179-26-000442
2026-07-09,2026-07-07,Chuang Juiping,VP,P,47.0,76.62,3601.1400000000003,4193.0,0001046179-26-000441
2026-07-09,2026-07-07,Lin Chris Horng-Dar,VP and CIO,P,46.0,76.62,3524.5200000000004,5882.0,0001046179-26-000440
2026-07-09,2026-07-07,Chang Tzonz-Sheng,SVP,P,52.0,76.62,3984.24,5374.0,0001046179-26-000439
2026-07-09,2026-07-07,Wei Che-Chia,Chairman and CEO,P,146.0,76.62,11186.52,17835.0,0001046179-26-000438
2026-07-09,2026-07-07,Lee Chun-Hsien,SVP,P,50.0,76.62,3831.0,5935.0,0001046179-26-000437
2026-07-09,2026-07-07,Chen Pei-Hung,VP,P,44.0,76.62,3371.28,1303.0,0001046179-26-000436
2026-07-09,2026-07-07,Tien Bor-Zen,VP,P,6.0,76.62,459.72,73.0,0001046179-26-000435
2026-07-09,2026-07-07,Wu Yi-Huang,VP,P,39.0,76.62,2988.1800000000003,79.0,0001046179-26-000434
2026-07-09,2026-07-07,Hou Yung-Chin,SVP and Deputy Co-COO,P,61.0,76.62,4673.820000000001,7397.0,0001046179-26-000433
2026-07-09,2026-07-07,Yuan Lipen,VP,P,40.0,76.62,3064.8,1218.0,0001046179-26-000432
2026-07-09,2026-07-07,Chin Yung-Pei,EVP and Co-COO,P,69.0,76.62,5286.780000000001,8363.0,0001046179-26-000431
2026-07-09,2026-07-07,Zhang Kevin Xiaoqiang,SVP and Deputy Co-COO,P,61.0,76.62,4673.820000000001,7223.0,0001046179-26-000430
2026-07-09,2026-07-07,Hsu Kuo-Chin,VP,P,52.0,76.62,3984.24,6620.0,0001046179-26-000429
2026-07-09,2026-07-07,Chen Chih-Ho,Controller,P,31.0,76.62,2375.2200000000003,137.0,0001046179-26-000428
2026-07-09,2026-07-07,Liaw Yung-Haw,VP,P,48.0,76.62,3677.76,6241.0,0001046179-26-000427
2026-07-09,2026-07-07,Fang Shu-Hua,SVP and GC,P,54.0,76.62,4137.4800000000005,6595.0,0001046179-26-000426
2026-07-09,2026-07-07,Mii Yuh-Jier,EVP and Co-COO,P,68.0,76.62,5210.16,8027.0,0001046179-26-000425
2026-07-09,2026-07-07,Yeap Choh Fei,SVP,P,53.0,76.62,4060.86,6436.0,0001046179-26-000424
2026-07-09,2026-07-07,He Jun,VP,P,45.0,76.62,3447.9,5315.0,0001046179-26-000423
2026-07-09,2026-07-07,Huang Jen-Chau,SVP and CFO,P,28.0,76.62,2145.36,3524.0,0001046179-26-000422
2026-07-09,2026-07-07,Lu Chin-Sheng,VP,P,37.0,76.62,2834.94,74.0,0001046179-26-000421
2026-07-09,2026-07-07,Chuang Tzu-Sou,VP,P,45.0,76.62,3447.9,5759.0,0001046179-26-000420
2026-07-09,2026-07-07,Cao Min,VP,P,54.0,76.62,4137.4800000000005,6662.0,0001046179-26-000419
2026-07-09,2026-07-07,Lu Lee-Chung,VP,P,49.0,76.62,3754.38,6382.0,0001046179-26-000418
2026-07-09,2026-07-07,Lin Shyue-Shyh,VP,P,44.0,76.62,3371.28,249.0,0001046179-26-000417
2026-07-09,2026-07-07,Yoo Chue-San,VP,P,51.0,76.62,3907.62,6590.0,0001046179-26-000416
2026-07-09,2026-07-07,Hwang Yuan-Ko,VP,P,40.0,76.62,3064.8,219.0,0001046179-26-000415
2026-07-16,2026-07-14,Chen Chih-Ho,Controller,S,50.0,75.22,3761.0,363.0,0001046179-26-000449
2026-07-21,2026-07-19,Lin Shyue-Shyh,VP,P,1000.0,71.94,71940.0,5000.0,0001046179-26-000453
2026-07-22,2026-07-21,Lin Shyue-Shyh,VP,P,1000.0,74.13,74130.0,30269.0,0001046179-26-000455
2026-07-23,2026-07-21,Tien Bor-Zen,VP,P,1000.0,74.75,74750.0,4000.0,0001046179-26-000457
2026-07-30,2026-07-28,Tien Bor-Zen,VP,P,1000.0,67.97,67970.0,5000.0,0001046179-26-000461
2026-07-31,2026-07-31,Tseng Fang Churng,董事,G,5000000.0,0.0,,10132855.0,0001046179-26-000463
2026-08-04,2026-08-03,Tien Bor-Zen,VP,P,1000.0,73.06,73060.0,14051.0,0001046179-26-000465
2026-08-10,2026-08-07,Yeap Choh Fei,SVP,P,57.0,73.31,4178.67,6493.0,0001046179-26-000533
2026-08-10,2026-08-07,Zhang Kevin Xiaoqiang,SVP and Deputy Co-COO,P,63.0,73.31,4618.53,7286.0,0001046179-26-000532
2026-08-10,2026-08-07,Yuan Lipen,VP,P,42.0,73.31,3079.02,1260.0,0001046179-26-000531
2026-08-10,2026-08-07,Wu Yi-Huang,VP,P,41.0,73.31,3005.71,120.0,0001046179-26-000530
2026-08-10,2026-08-07,Yoo Chue-San,VP,P,51.0,73.31,3738.81,6641.0,0001046179-26-000529
2026-08-10,2026-08-07,Mii Yuh-Jier,EVP and Co-COO,P,72.0,73.31,5278.32,8099.0,0001046179-26-000523
2026-08-10,2026-08-07,Wang Ying-Lang,SVP,P,55.0,73.31,4032.05,6445.0,0001046179-26-000522
2026-08-10,2026-08-07,Wei Che-Chia,Chairman and CEO,P,152.0,73.31,11143.12,17987.0,0001046179-26-000521
2026-08-10,2026-08-07,Wu Shien-Yang,SVP,P,57.0,73.31,4178.67,6805.0,0001046179-26-000520
2026-08-10,2026-08-07,Tien Bor-Zen,VP,P,7.0,73.31,513.1700000000001,80.0,0001046179-26-000519
2026-08-10,2026-08-07,Lin Chris Horng-Dar,VP and CIO,P,49.0,73.31,3592.19,5931.0,0001046179-26-000513
2026-08-10,2026-08-07,Lu Lee-Chung,VP,P,52.0,73.31,3812.12,6434.0,0001046179-26-000512
2026-08-10,2026-08-07,Lin Shyue-Shyh,VP,P,47.0,73.31,3445.57,296.0,0001046179-26-000511
2026-08-10,2026-08-07,Lee Chun-Hsien,SVP,P,54.0,73.31,3958.74,5989.0,0001046179-26-000510
2026-08-10,2026-08-07,Lu Chin-Sheng,VP,P,39.0,73.31,2859.09,113.0,0001046179-26-000509
2026-08-10,2026-08-07,Jang Syun-Ming,VP,P,50.0,73.31,3665.5,5893.0,0001046179-26-000503
2026-08-10,2026-08-07,Hsu Kuo-Chin,VP,P,54.0,73.31,3958.74,6674.0,0001046179-26-000502
2026-08-10,2026-08-07,Huang Jen-Chau,SVP and CFO,P,29.0,73.31,2125.99,3553.0,0001046179-26-000501
2026-08-10,2026-08-07,Hwang Yuan-Ko,VP,P,40.0,73.31,2932.4,259.0,0001046179-26-000500
2026-08-10,2026-08-07,Ku Yao-Ching,VP,P,47.0,73.31,3445.57,141.0,0001046179-26-000499
2026-08-10,2026-08-07,He Jun,VP,P,46.0,73.31,3372.26,5361.0,0001046179-26-000493
2026-08-10,2026-08-07,Chuang Tzu-Sou,VP,P,47.0,73.31,3445.57,5806.0,0001046179-26-000492
