date,GC_OI,GC_PROD_L,GC_PROD_S,GC_SWAP_L,GC_SWAP_S,GC_MM_L,GC_MM_S,SI_OI,SI_PROD_L,SI_PROD_S,SI_SWAP_L,SI_SWAP_S,SI_MM_L,SI_MM_S,HG_OI,HG_PROD_L,HG_PROD_S,HG_SWAP_L,HG_SWAP_S,HG_MM_L,HG_MM_S,CL_OI,CL_PROD_L,CL_PROD_S,CL_SWAP_L,CL_SWAP_S,CL_MM_L,CL_MM_S,NG_OI,NG_PROD_L,NG_PROD_S,NG_SWAP_L,NG_SWAP_S,NG_MM_L,NG_MM_S,ES_OI,ES_DEALER_L,ES_DEALER_S,ES_ASSET_L,ES_ASSET_S,ES_HEDGE_L,ES_HEDGE_S,NQ_OI,NQ_DEALER_L,NQ_DEALER_S,NQ_ASSET_L,NQ_ASSET_S,NQ_HEDGE_L,NQ_HEDGE_S,RTY_OI,RTY_DEALER_L,RTY_DEALER_S,RTY_ASSET_L,RTY_ASSET_S,RTY_HEDGE_L,RTY_HEDGE_S,ZQ_OI,ZQ_DEALER_L,ZQ_DEALER_S,ZQ_ASSET_L,ZQ_ASSET_S,ZQ_HEDGE_L,ZQ_HEDGE_S,VX_OI,VX_DEALER_L,VX_DEALER_S,VX_ASSET_L,VX_ASSET_S,VX_HEDGE_L,VX_HEDGE_S,ZF_OI,ZF_DEALER_L,ZF_DEALER_S,ZF_ASSET_L,ZF_ASSET_S,ZF_HEDGE_L,ZF_HEDGE_S,ZN_OI,ZN_DEALER_L,ZN_DEALER_S,ZN_ASSET_L,ZN_ASSET_S,ZN_HEDGE_L,ZN_HEDGE_S,ZB_OI,ZB_DEALER_L,ZB_DEALER_S,ZB_ASSET_L,ZB_ASSET_S,ZB_HEDGE_L,ZB_HEDGE_S,EUR_OI,EUR_DEALER_L,EUR_DEALER_S,EUR_ASSET_L,EUR_ASSET_S,EUR_HEDGE_L,EUR_HEDGE_S,JPY_OI,JPY_DEALER_L,JPY_DEALER_S,JPY_ASSET_L,JPY_ASSET_S,JPY_HEDGE_L,JPY_HEDGE_S,BTC_OI,BTC_DEALER_L,BTC_DEALER_S,BTC_ASSET_L,BTC_ASSET_S,BTC_HEDGE_L,BTC_HEDGE_S,DXY_OI,DXY_DEALER_L,DXY_DEALER_S,DXY_ASSET_L,DXY_ASSET_S,DXY_HEDGE_L,DXY_HEDGE_S
2025-12-30,481866,12958,67439,37010,257775,148642,22602,157391,4680,30754,33079,57267,29100,15092,260139,29656,114715,42150,29799,78320,7301,1898257,596330,360725,106546,412404,146234,130491,348997,37880,17018,18077,229566,0,9068,1936495.0,128547.0,847827.0,1167836.0,225868.0,143436.0,510277.0,276539.0,43983.0,122714.0,112043.0,30842.0,59039.0,84713.0,388787.0,75488.0,98067.0,163277.0,122933.0,66875.0,94544.0,2600580.0,298887.0,601173.0,92723.0,87719.0,932050.0,670470.0,401915.0,95654.0,34615.0,47109.0,83700.0,56684.0,83675.0,6704829.0,112577.0,823516.0,4395450.0,617292.0,449714.0,3852367.0,5500186.0,414762.0,503687.0,3149332.0,950127.0,447219.0,2805356.0,1848982.0,21421.0,264184.0,1113364.0,620661.0,125168.0,464862.0,869169.0,40071.0,547387.0,537338.0,145894.0,121459.0,68797.0,286132.0,6813.0,71916.0,102560.0,49109.0,33087.0,107234.0,20166.0,7064.0,2564.0,7075.0,478.0,2115.0,13026.0,28984.0,3485.0,763.0,2902.0,3114.0,14671.0,14673.0
2026-01-06,488116,13454,63996,37456,258949,146445,23232,153240,5147,30692,31774,57920,26978,11156,267027,29195,114550,44183,30842,75248,7006,1968879,602551,379431,107796,401682,148771,124243,349816,38984,16060,18506,229871,0,9068,1945513.0,144940.0,850872.0,1174764.0,213425.0,128725.0,544629.0,274253.0,37189.0,125127.0,112406.0,31245.0,60236.0,78687.0,394363.0,71521.0,100400.0,161499.0,124129.0,72081.0,87066.0,2190669.0,282170.0,542853.0,98868.0,88482.0,699961.0,473089.0,408257.0,96360.0,35254.0,48776.0,90206.0,65134.0,89579.0,6737810.0,138405.0,805965.0,4353676.0,633087.0,440417.0,3817889.0,5536100.0,418498.0,544325.0,3129213.0,909530.0,431405.0,2767144.0,1871364.0,27756.0,241940.0,1125880.0,612239.0,123532.0,497063.0,881815.0,45159.0,556172.0,543666.0,144979.0,119570.0,68970.0,287715.0,8340.0,61414.0,92396.0,45948.0,47898.0,111128.0,22168.0,7366.0,2712.0,7677.0,752.0,2554.0,14294.0,30078.0,3450.0,767.0,2799.0,4117.0,15398.0,14632.0
2026-01-13,527455,13998,65163,31166,277107,158825,24080,151513,2910,28421,25833,55614,22800,9008,269813,30190,112913,44110,30349,71782,8391,2018789,605897,376056,121846,417137,174209,126639,354480,41520,16060,19140,232272,0,9068,1909351.0,133027.0,806738.0,1138244.0,206944.0,109159.0,555139.0,278878.0,45989.0,130169.0,112990.0,28648.0,58656.0,81404.0,397732.0,66246.0,98787.0,155683.0,125707.0,76220.0,88784.0,2150469.0,304963.0,566387.0,88957.0,83289.0,703865.0,478934.0,404046.0,101522.0,33134.0,48382.0,98565.0,66312.0,89969.0,6720965.0,143384.0,837270.0,4320156.0,654263.0,440156.0,3708671.0,5709182.0,433567.0,585959.0,3130555.0,949860.0,479823.0,2750684.0,1815614.0,19168.0,224021.0,1109236.0,575481.0,106484.0,504346.0,883672.0,52405.0,536979.0,555117.0,151001.0,103621.0,78229.0,294242.0,31644.0,17254.0,75804.0,47581.0,43869.0,142519.0,23843.0,7605.0,2820.0,8085.0,736.0,2690.0,15408.0,29868.0,3455.0,793.0,5433.0,3874.0,11659.0,14968.0
2026-01-20,528004,18731,61020,29522,276922,163668,26224,152020,4976,24732,26235,52868,20613,10667,278431,26626,116589,50152,29375,72742,9936,1964359,570993,366556,121892,423376,169655,122155,360188,41680,16184,19140,238000,0,9068,1926910.0,128508.0,791905.0,1099843.0,207449.0,116526.0,530611.0,267118.0,39811.0,111471.0,109603.0,29621.0,54022.0,81034.0,413471.0,66156.0,97206.0,154836.0,125049.0,92782.0,103268.0,2199385.0,362195.0,499426.0,91008.0,53917.0,571416.0,502256.0,397483.0,109507.0,31233.0,52031.0,94679.0,49673.0,86899.0,6749172.0,137846.0,814926.0,4212528.0,703943.0,448775.0,3675546.0,5749730.0,378883.0,518538.0,2996394.0,1108700.0,555759.0,2647983.0,1832790.0,18605.0,206699.0,1084838.0,585717.0,119199.0,506216.0,880948.0,61094.0,512366.0,543954.0,152750.0,100073.0,89837.0,292607.0,38466.0,21339.0,65185.0,47455.0,52959.0,137696.0,24541.0,7151.0,2761.0,7800.0,548.0,4591.0,16149.0,29579.0,3942.0,791.0,5653.0,3764.0,10984.0,15106.0
2026-01-27,488463,14609,55198,34124,241820,143321,25162,156637,5895,27108,28500,51343,19423,11724,278219,27880,114836,50591,28447,73564,15546,2035649,579159,386821,128532,435918,176380,117333,376518,41680,17694,23851,251500,0,9068,1897461.0,129464.0,797623.0,1103294.0,191666.0,111546.0,538548.0,260759.0,38264.0,119675.0,109031.0,29674.0,54689.0,71527.0,416547.0,64841.0,95973.0,158731.0,127455.0,98111.0,115022.0,2345798.0,379986.0,472760.0,89258.0,88891.0,614177.0,552344.0,362402.0,94841.0,36259.0,50800.0,94984.0,57816.0,76594.0,6777146.0,121476.0,906801.0,4239815.0,704726.0,460343.0,3571183.0,5690843.0,366696.0,545474.0,3036552.0,1043098.0,353736.0,2507898.0,1835009.0,18531.0,219571.0,1049454.0,556795.0,122701.0,496012.0,919284.0,57593.0,548117.0,550558.0,147028.0,115423.0,89062.0,300726.0,44498.0,52506.0,69676.0,41179.0,52084.0,123850.0,24276.0,7130.0,2502.0,7769.0,491.0,3003.0,15399.0,31746.0,3975.0,798.0,2556.0,3812.0,16061.0,15686.0
2026-02-03,409694,14072,38706,40303,223447,118936,26864,143180,4847,23114,21173,48631,13189,8206,278845,28701,110736,49821,30337,69843,13920,2091314,607049,436409,138961,462100,189550,112790,369367,39512,15210,23399,248898,0,8680,1928476.0,135264.0,798471.0,1118819.0,185593.0,132546.0,580671.0,268823.0,38306.0,116803.0,107944.0,35620.0,58197.0,69577.0,407183.0,74181.0,99401.0,161035.0,116177.0,76877.0,114952.0,1765710.0,352686.0,306625.0,86753.0,92910.0,297486.0,368263.0,364584.0,92918.0,32865.0,50997.0,91767.0,61447.0,81148.0,6896712.0,117904.0,908042.0,4362317.0,780990.0,439055.0,3623676.0,5495119.0,328847.0,606566.0,3030660.0,1001016.0,367330.0,2456455.0,1727709.0,18025.0,169933.0,999269.0,569505.0,125551.0,454924.0,910464.0,56077.0,570104.0,539447.0,135008.0,123767.0,81712.0,303673.0,40636.0,71572.0,73288.0,40658.0,58399.0,112851.0,23044.0,6302.0,2224.0,7193.0,891.0,4450.0,15875.0,28190.0,3504.0,810.0,2751.0,6494.0,14169.0,13412.0
2026-02-10,404391,15737,34182,43244,222537,119232,27210,133641,4554,21344,21652,47025,12222,7653,270792,27192,108159,49253,29078,69055,13491,2070538,597513,429389,133300,457290,191747,112601,373447,40020,15210,23182,252880,0,8680,1934958.0,136519.0,814201.0,1108058.0,183362.0,123601.0,547305.0,263282.0,41453.0,117273.0,106340.0,34193.0,56269.0,64870.0,408094.0,66679.0,104161.0,164386.0,114063.0,78467.0,108426.0,1937470.0,331252.0,300483.0,85496.0,92191.0,313346.0,364959.0,371911.0,95754.0,39680.0,53779.0,83402.0,58053.0,80526.0,6991253.0,139614.0,931534.0,4398699.0,790926.0,507872.0,3627624.0,5500736.0,335179.0,660415.0,3057930.0,911771.0,424385.0,2455302.0,1760556.0,14258.0,221923.0,1026670.0,562252.0,134668.0,467539.0,926273.0,55900.0,586035.0,546599.0,136061.0,132693.0,82489.0,334948.0,38386.0,74423.0,73114.0,47598.0,69883.0,123750.0,24157.0,5746.0,2470.0,7476.0,972.0,4372.0,13871.0,27789.0,3659.0,913.0,2729.0,6691.0,14696.0,12047.0
2026-02-17,407078,13643,35041,41702,217086,123011,27118,131496,4959,20842,20839,47303,12121,6153,272967,31809,128676,51505,28524,65393,11619,2087493,600074,443743,134366,472326,183954,120169,379727,40020,15210,23182,258516,0,8680,1966090.0,131869.0,799244.0,1160066.0,183201.0,118591.0,582883.0,272951.0,39131.0,112852.0,108770.0,34929.0,63852.0,73168.0,392196.0,70605.0,106896.0,167873.0,111760.0,74561.0,101313.0,2134594.0,331866.0,335915.0,87070.0,98361.0,371435.0,389652.0,373919.0,97896.0,40851.0,52188.0,78005.0,48861.0,76025.0,7431251.0,168500.0,910461.0,4450612.0,840499.0,526544.0,3637586.0,5721555.0,379215.0,713871.0,3135704.0,874891.0,460633.0,2520883.0,1837592.0,18472.0,226555.0,1063481.0,569756.0,143534.0,530021.0,916813.0,54606.0,579530.0,549252.0,135539.0,126502.0,82953.0,354328.0,29223.0,110160.0,76665.0,36119.0,82783.0,112104.0,23335.0,5821.0,2570.0,6957.0,1019.0,3954.0,12830.0,26596.0,3459.0,893.0,2764.0,6893.0,12894.0,11002.0
2026-02-24,420182,14800,34618,38848,219836,121233,25259,125454,3641,20316,21546,45951,13365,4842,261235,30596,126383,50924,27485,64368,13341,2102705,569516,438753,142203,489749,193433,125733,386132,41061,16031,23304,264125,0,8680,2017196.0,138402.0,817510.0,1197520.0,184376.0,117617.0,592997.0,270599.0,48059.0,108357.0,106213.0,36919.0,56133.0,72687.0,396109.0,80042.0,102934.0,170730.0,114676.0,72161.0,108776.0,2334560.0,385520.0,407062.0,87184.0,80365.0,452162.0,484292.0,359373.0,92690.0,37253.0,55602.0,72982.0,57593.0,86973.0,7376192.0,150090.0,764576.0,4228262.0,871834.0,562606.0,3610168.0,5968025.0,385864.0,638075.0,3079359.0,918633.0,533660.0,2521440.0,2036881.0,16235.0,235827.0,1047470.0,569459.0,132752.0,518262.0,911287.0,55362.0,555121.0,533702.0,138401.0,120964.0,84167.0,369721.0,36865.0,107263.0,75219.0,44247.0,87174.0,113491.0,22919.0,5763.0,2612.0,6662.0,944.0,4124.0,12360.0,26218.0,3419.0,896.0,2815.0,6364.0,12120.0,11270.0
2026-03-03,409789,15219,36010,39360,219152,123456,25539,113326,3750,18765,20817,45768,12840,5074,244932,28628,120429,49203,27146,64521,16027,2073033,587033,408364,147484,548480,187335,118950,374520,35731,13742,23038,258254,0,8292,2060733.0,133315.0,862545.0,1185588.0,180820.0,157124.0,563464.0,273307.0,51171.0,96563.0,102985.0,35402.0,55905.0,77694.0,401236.0,72306.0,97446.0,176114.0,116320.0,76358.0,112949.0,1817249.0,301373.0,271275.0,11146.0,123829.0,405282.0,354296.0,390306.0,99313.0,36247.0,52954.0,77427.0,76336.0,107548.0,6769879.0,121700.0,664266.0,4268502.0,937963.0,423714.0,3527657.0,5466660.0,400042.0,634808.0,3068736.0,970200.0,514356.0,2436925.0,1835511.0,26084.0,234552.0,1043525.0,580805.0,148597.0,506588.0,913289.0,56431.0,511111.0,519444.0,149172.0,128443.0,98811.0,416977.0,56389.0,90527.0,70024.0,52120.0,88766.0,122991.0,20302.0,5975.0,2332.0,7154.0,1129.0,3138.0,12333.0,29871.0,3402.0,897.0,6837.0,5848.0,10139.0,14686.0
2026-03-10,413956,14826,34522,38318,221598,125077,26678,115458,3181,19334,22637,48061,13264,2975,235322,29512,116371,50841,26615,63412,15736,2051321,599864,387306,134059,623064,189998,97876,379078,35731,13742,23403,264471,0,8292,1996720.0,139297.0,797702.0,1095733.0,196881.0,156297.0,506286.0,259842.0,46264.0,86931.0,100576.0,36155.0,53057.0,78224.0,402664.0,83912.0,89674.0,160594.0,115979.0,83813.0,127173.0,1987045.0,290382.0,335329.0,11114.0,89042.0,435660.0,348969.0,388129.0,98803.0,39852.0,67894.0,57733.0,64308.0,129111.0,6756942.0,120099.0,620507.0,4127933.0,931001.0,440623.0,3526542.0,5324068.0,326838.0,626691.0,3006688.0,961961.0,481758.0,2360686.0,1800996.0,21569.0,255611.0,1011183.0,583306.0,174879.0,469611.0,969374.0,62742.0,481320.0,509748.0,143449.0,105592.0,100361.0,427718.0,88905.0,81349.0,65494.0,62663.0,77546.0,126765.0,21047.0,5842.0,2329.0,6875.0,984.0,3058.0,12737.0,32012.0,2823.0,778.0,9322.0,2166.0,8867.0,20550.0
2026-03-17,411388,15879,33713,36975,217789,130147,28104,114758,3847,18644,21883,45444,12768,3121,231319,28066,113299,51431,25632,61888,15330,2081576,636578,387182,128442,640467,189353,92982,383745,35779,13742,24897,270412,0,8292,2330659.0,140346.0,813118.0,1086532.0,199704.0,149731.0,490238.0,300943.0,48890.0,82853.0,96720.0,36469.0,51381.0,82843.0,481226.0,103829.0,91418.0,160372.0,116152.0,75598.0,129576.0,2153736.0,309797.0,438339.0,11192.0,92456.0,500043.0,329935.0,390595.0,83279.0,36467.0,61562.0,43154.0,53142.0,117767.0,6692876.0,101665.0,656555.0,4018096.0,933906.0,477674.0,3395243.0,5279072.0,275690.0,632743.0,2965354.0,878084.0,473749.0,2408677.0,1791160.0,20947.0,256302.0,1013061.0,578724.0,183697.0,460696.0,755789.0,29602.0,360018.0,452180.0,157642.0,106918.0,113870.0,326688.0,61703.0,31604.0,67607.0,68046.0,69103.0,134532.0,23807.0,6302.0,2257.0,6954.0,1068.0,2530.0,13390.0,35456.0,3007.0,10548.0,12741.0,1984.0,11169.0,16784.0
2026-03-24,403925,12761,34977,36069,217681,119562,27941,113164,2726,17968,20547,45593,15246,4088,221772,32351,104424,49414,23629,51383,16099,2002065,625076,357788,112375,646673,181139,86803,392374,37500,13866,24759,278172,0,8292,1879423.0,121938.0,790910.0,1105309.0,226918.0,135794.0,479921.0,235906.0,46512.0,65954.0,91326.0,41056.0,47003.0,86382.0,404533.0,97991.0,82560.0,149249.0,116288.0,84545.0,133865.0,2214221.0,274262.0,460084.0,11462.0,141848.0,582865.0,316196.0,342684.0,69001.0,32679.0,52306.0,48395.0,61060.0,101520.0,6569294.0,75940.0,696022.0,3857022.0,997165.0,503961.0,3089685.0,5163104.0,189736.0,581814.0,2896810.0,856387.0,513011.0,2361776.0,1792430.0,21668.0,259857.0,1060972.0,586204.0,172685.0,470654.0,764691.0,39995.0,357133.0,446373.0,158433.0,97985.0,111523.0,328210.0,60117.0,42836.0,58266.0,64516.0,67921.0,122773.0,23268.0,5904.0,2095.0,6219.0,1151.0,3814.0,12165.0,36113.0,3236.0,10543.0,13818.0,1415.0,10923.0,17844.0
2026-03-31,361409,10979,30889,30201,211931,120092,27278,115169,2542,18034,21552,44917,14917,3651,220756,25393,102738,50251,22715,54575,15403,2030970,642912,355184,115012,647831,177780,104433,383436,35165,13164,24081,275144,0,7904,1947769.0,130907.0,950231.0,1139703.0,223985.0,163425.0,396837.0,245322.0,47832.0,75585.0,96769.0,39119.0,47382.0,84485.0,399456.0,113886.0,88444.0,144687.0,129014.0,67123.0,106553.0,2188866.0,346923.0,456800.0,45872.0,123585.0,447706.0,286132.0,348816.0,67930.0,32645.0,49667.0,38281.0,58211.0,100457.0,6510131.0,67367.0,712917.0,3844684.0,917790.0,504573.0,3068127.0,5152796.0,169642.0,546449.0,2978053.0,812335.0,378053.0,2333784.0,1803899.0,18284.0,306305.0,1074985.0,699120.0,143815.0,319425.0,774237.0,48543.0,357954.0,431246.0,166829.0,106291.0,102344.0,345276.0,65995.0,52624.0,63211.0,66856.0,77232.0,123414.0,20631.0,6014.0,2148.0,5965.0,1161.0,2991.0,11043.0,38735.0,3142.0,10538.0,15073.0,1319.0,11243.0,20075.0
2026-04-07,354877,11713,31009,30165,204620,120726,30694,115138,2164,17734,20483,43828,13838,3440,224634,24188,104969,52885,23719,56213,17820,2037857,647011,353898,117760,641339,186768,108068,385339,36053,13164,23715,275916,0,7904,1929090.0,118039.0,926651.0,1159194.0,218759.0,148276.0,392759.0,246794.0,52605.0,73732.0,94617.0,37036.0,47521.0,86349.0,397438.0,116875.0,84279.0,137079.0,130565.0,70849.0,107595.0,1840266.0,357808.0,398801.0,44978.0,125697.0,367347.0,266777.0,346605.0,68838.0,36037.0,51483.0,35913.0,55648.0,100607.0,6445179.0,91241.0,768624.0,3785773.0,958252.0,557177.0,2997256.0,5123122.0,171819.0,592373.0,2996957.0,779720.0,332646.0,2308331.0,1786514.0,15098.0,294072.0,1065574.0,694100.0,132898.0,317759.0,775043.0,52663.0,356091.0,433195.0,175145.0,104662.0,103780.0,349373.0,67943.0,36075.0,60061.0,76006.0,76763.0,127873.0,22308.0,5959.0,2233.0,6022.0,1449.0,3601.0,12028.0,36573.0,3069.0,10539.0,15175.0,1529.0,9727.0,18368.0
2026-04-14,362274,13151,31681,28289,210841,125422,30281,116983,2447,19203,21712,45089,14770,3500,245595,24815,119251,53900,23605,68479,16146,2094492,672534,378538,110505,651436,200130,101762,387550,36053,13164,24175,278206,0,7904,1959076.0,137784.0,831374.0,1201198.0,198055.0,123136.0,543492.0,260197.0,51423.0,83979.0,106090.0,29785.0,44471.0,94138.0,404501.0,116339.0,81667.0,147210.0,129319.0,72144.0,122880.0,1857369.0,334460.0,445424.0,42733.0,120180.0,450647.0,283738.0,365168.0,77943.0,51710.0,48923.0,47654.0,65256.0,95078.0,6495803.0,106776.0,806934.0,3860963.0,996285.0,532791.0,2987909.0,5187440.0,206647.0,601050.0,3049475.0,836218.0,328463.0,2338434.0,1778844.0,20790.0,290138.0,1061713.0,683546.0,122261.0,327779.0,788828.0,47901.0,385359.0,434892.0,164450.0,117694.0,92312.0,354344.0,66562.0,43133.0,62664.0,72697.0,77737.0,132182.0,23761.0,6520.0,2326.0,6505.0,1244.0,3318.0,13557.0,32911.0,3301.0,10473.0,10151.0,1613.0,10581.0,13676.0
2026-04-21,365842,12633,33051,28115,210637,123681,30705,115462,2791,19208,21298,45866,13354,4486,250504,25032,124860,52673,22180,74755,15170,1984747,659937,345632,111866,652882,200831,100944,394267,36053,13164,23810,286632,0,7904,1963317.0,122778.0,841407.0,1208817.0,193890.0,124833.0,537154.0,267620.0,46538.0,102805.0,114615.0,30324.0,43848.0,82848.0,411435.0,117821.0,73994.0,143481.0,128589.0,82501.0,138319.0,1862668.0,335076.0,452729.0,49587.0,115621.0,449706.0,286791.0,338391.0,82615.0,39623.0,56605.0,57803.0,49672.0,92055.0,6497190.0,99440.0,759930.0,3828611.0,1051641.0,546462.0,2955048.0,5213875.0,224229.0,622885.0,3085072.0,884702.0,275795.0,2316070.0,1804347.0,18665.0,309727.0,1081442.0,670002.0,122270.0,338430.0,790622.0,46504.0,401195.0,438536.0,152145.0,113259.0,92942.0,351782.0,71654.0,27261.0,61044.0,75442.0,80220.0,148717.0,24994.0,6748.0,2187.0,6587.0,1229.0,2935.0,13657.0,30651.0,3584.0,10635.0,9390.0,2365.0,9556.0,11965.0
2026-04-28,369530,12985,33177,28032,202653,122257,32505,101275,1497,19607,21407,43749,14576,3970,230596,25890,129004,52633,21548,76037,15100,2017038,677980,357860,106949,646723,193329,112998,394576,33823,13164,23810,289308,0,7904,1959933.0,127669.0,833209.0,1190432.0,195617.0,120508.0,527998.0,275963.0,49860.0,103829.0,114854.0,36156.0,45417.0,81367.0,412001.0,130312.0,80524.0,148853.0,129006.0,69262.0,134537.0,1954442.0,348073.0,485988.0,45647.0,123307.0,462406.0,268035.0,362343.0,88618.0,42449.0,57703.0,63482.0,60287.0,100608.0,6484836.0,128080.0,676277.0,3825579.0,1155603.0,447149.0,2855521.0,5374513.0,226115.0,667318.0,3183084.0,925437.0,341888.0,2437687.0,1800714.0,21620.0,295294.0,1079155.0,681841.0,123992.0,347821.0,801430.0,48682.0,396571.0,439565.0,148667.0,111857.0,100263.0,372780.0,84091.0,25315.0,66512.0,93062.0,81800.0,157602.0,21692.0,6704.0,2143.0,6621.0,1196.0,3534.0,13894.0,30611.0,3461.0,10473.0,9800.0,1872.0,8782.0,11943.0
2026-05-05,367932,12898,32010,27319,207142,123353,29099,96932,1578,19191,19942,42864,15697,4854,232609,24839,126253,50841,21444,80400,16927,2067827,716499,378998,100020,643671,185755,114964,384686,30781,12460,23199,283492,0,7516,1987685.0,126440.0,836027.0,1205350.0,195462.0,140585.0,546460.0,287657.0,53418.0,114018.0,117433.0,32301.0,51944.0,88044.0,427367.0,128030.0,62809.0,140537.0,155391.0,83960.0,139314.0,1594391.0,257673.0,368229.0,28480.0,124326.0,312437.0,141024.0,387090.0,97972.0,47797.0,57825.0,67874.0,77895.0,116698.0,6620931.0,130214.0,641015.0,3992937.0,1247077.0,413226.0,2864067.0,5369025.0,219295.0,616607.0,3150873.0,1013088.0,325504.0,2329352.0,1829774.0,21836.0,261291.0,1077460.0,634957.0,120081.0,405554.0,815942.0,50574.0,393749.0,443607.0,157994.0,110859.0,99013.0,354005.0,68788.0,46946.0,69171.0,79767.0,86085.0,138982.0,23402.0,6891.0,2422.0,7096.0,909.0,4148.0,15886.0,32496.0,3503.0,10473.0,12659.0,2084.0,7407.0,13212.0
2026-05-12,376496,11437,31639,25671,215727,127242,29227,103800,1437,21069,20697,44711,21191,5430,259808,25188,139920,51984,24395,88517,14029,2081927,743791,386384,91319,644860,187332,114531,388461,30781,12460,23319,288817,0,7516,2056229.0,137266.0,873539.0,1239798.0,184926.0,148507.0,580945.0,287752.0,57252.0,101254.0,118058.0,27840.0,47277.0,99319.0,429290.0,132570.0,66447.0,145013.0,154361.0,79980.0,140611.0,1779352.0,302994.0,350866.0,16163.0,152723.0,288287.0,135254.0,403191.0,101757.0,51668.0,65802.0,67684.0,71913.0,119492.0,6769315.0,112468.0,661802.0,4012823.0,1298441.0,505892.0,2855097.0,5866357.0,195846.0,603787.0,3159930.0,1039789.0,378452.0,2335394.0,1837021.0,28944.0,280732.0,1081513.0,619771.0,133746.0,429942.0,829377.0,50756.0,403974.0,447503.0,157223.0,115836.0,97833.0,362042.0,85065.0,42886.0,66868.0,86860.0,75029.0,137469.0,23535.0,6135.0,2254.0,7097.0,1297.0,4347.0,15417.0,32108.0,3552.0,10473.0,10772.0,2419.0,9720.0,14471.0
2026-05-19,379325,14800,32714,28950,202665,122894,29354,100751,1902,21195,19655,43030,17944,6380,257964,22810,134517,52525,26317,87457,13269,2002950,709019,336870,85626,658184,207565,109346,391766,30781,12460,22953,290697,0,7516,2068443.0,137243.0,850997.0,1211994.0,206574.0,164096.0,565650.0,293186.0,51640.0,110510.0,120129.0,27828.0,55696.0,101067.0,421242.0,133140.0,68808.0,148932.0,151005.0,63365.0,130794.0,1908126.0,399251.0,388281.0,14184.0,147263.0,327989.0,233842.0,440161.0,109466.0,58669.0,67076.0,68963.0,76102.0,128006.0,6977994.0,111364.0,678430.0,3988576.0,1116124.0,546941.0,2853388.0,5833268.0,163775.0,652818.0,3191475.0,924224.0,413821.0,2366558.0,1879052.0,24125.0,249827.0,1079268.0,584170.0,122422.0,448805.0,826019.0,48932.0,377144.0,439556.0,168789.0,121171.0,104854.0,396573.0,101621.0,42935.0,66551.0,108437.0,81097.0,146042.0,23000.0,6313.0,2252.0,6227.0,1406.0,5253.0,14214.0,40626.0,3601.0,10473.0,16484.0,1889.0,11286.0,23002.0
2026-05-26,353489,12586,32096,29033,195289,124277,26831,101744,1412,20957,20559,41907,16670,6615,266243,24708,135599,54972,27793,85600,15100,2003795,691310,325169,88701,650315,200581,120657,393233,30781,12460,22953,291070,0,7516,2093621.0,166194.0,843171.0,1204894.0,201287.0,149287.0,607067.0,302990.0,61230.0,106252.0,117374.0,32311.0,52861.0,104540.0,424698.0,135970.0,67134.0,151811.0,157893.0,62158.0,130370.0,1939945.0,415924.0,426375.0,14030.0,77132.0,279056.0,236577.0,384562.0,94566.0,42916.0,67044.0,66677.0,65926.0,115262.0,6847723.0,81991.0,778447.0,3831544.0,1123717.0,454592.0,2525945.0,6254472.0,181479.0,640445.0,2960165.0,889822.0,405403.0,2411383.0,2004616.0,19782.0,240995.0,1065732.0,595133.0,124095.0,444841.0,824224.0,46277.0,368386.0,439116.0,169226.0,110985.0,103689.0,427294.0,107851.0,34422.0,69072.0,127819.0,87395.0,157903.0,21625.0,6321.0,2239.0,5950.0,1598.0,4666.0,13300.0,42278.0,3791.0,10773.0,18222.0,2053.0,11356.0,23886.0
2026-06-02,326052,10275,30429,27505,213696,129367,17188,102809,2140,20133,20940,45608,17047,6603,276892,22076,136980,54957,28698,91214,15467,2025180,691250,333234,92988,639113,218787,128022,386491,29543,11758,21916,286670,0,7128,2149231.0,162444.0,781951.0,1199303.0,217444.0,159638.0,660370.0,314972.0,73912.0,104591.0,116161.0,37070.0,57156.0,110806.0,413739.0,136603.0,52623.0,146844.0,156978.0,54239.0,127579.0,1701171.0,427411.0,361309.0,8022.0,86132.0,268612.0,289951.0,410614.0,93958.0,44621.0,64339.0,76855.0,80763.0,113796.0,6302329.0,96044.0,782320.0,4030145.0,1132241.0,442026.0,2699621.0,5323279.0,179080.0,621236.0,3273499.0,919207.0,398043.0,2361137.0,1875352.0,19371.0,289756.0,1102161.0,620510.0,160099.0,440161.0,842424.0,45480.0,374951.0,454078.0,168157.0,109583.0,97556.0,505555.0,133277.0,32649.0,69418.0,135430.0,88645.0,176708.0,19882.0,5504.0,2033.0,5256.0,2153.0,6269.0,12827.0,43090.0,3794.0,10773.0,16430.0,1427.0,13727.0,24839.0
